seqNo,timestamp,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
Swing 3,1726682667737,3.863248348236080,-8.955479621887210,-5.33478307723999,2.1062252521514900,0.8372994661331180,1.498035192489620
Swing 3,1726682667747,4.470820426940920,-8.513555526733400,-5.412838459014890,2.2006964683532700,0.5998302698135380,1.0904715061187700
Swing 3,1726682667757,4.656477451324460,-8.227766990661620,-5.464591979980470,2.103445053100590,0.4028497338294980,0.6693228483200070
Swing 3,1726682667767,5.062623977661130,-7.922759532928470,-5.233322620391850,1.9552979469299300,0.49002566933631900,0.5301856994628910
Swing 3,1726682667777,5.058017730712890,-7.505207061767580,-5.0977349281311000,2.070195198059080,0.7765458822250370,0.44081851840019200
Swing 3,1726682667787,5.188279151916500,-6.904282569885250,-5.361360549926760,1.9969569444656400,1.0399322509765600,0.6698302030563350
Swing 3,1726682667797,5.646590709686280,-6.092014312744140,-5.954948902130130,2.1292152404785200,1.6950937509536700,0.7006309628486630
Swing 3,1726682667807,5.9292826652526900,-5.381922245025640,-6.136682510375980,2.361280679702760,1.9344254732132000,0.7997745871543880
Swing 3,1726682667817,6.3516387939453100,-4.795470237731930,-6.197962760925290,2.319519519805910,1.6828060150146500,0.9775896668434140
Swing 3,1726682667827,6.78861141204834,-4.152950286865230,-6.08707857131958,2.3739871978759800,1.6853032112121600,0.9225467443466190
Swing 3,1726682667837,7.040412902832030,-3.570420026779180,-5.793177127838140,2.524900197982790,1.6911840438842800,0.8867770433425900
Swing 3,1726682667847,7.124452114105230,-3.0941450595855700,-5.3645195960998500,2.48830509185791,1.5791107416153000,1.025048017501830
Swing 3,1726682667857,7.273735046386720,-2.8769564628601100,-4.874024868011480,2.2146363258361800,1.2503440380096400,1.0614351034164400
Swing 3,1726682667867,7.115604877471920,-2.6429922580719000,-4.503461837768560,1.6985692977905300,0.8449051976203920,0.9488872289657590
Swing 3,1726682667877,7.139352321624760,-2.314777135849000,-4.074775695800780,1.4528745412826500,0.8587740659713750,1.088502287864690
