66080,Twin Bridges Golf Club,Twin Bridges,1001 Cartersburg Rd,Hendricks,Danville,IN,US,http://www.twinbridgesgolfclub.com,39.74931717,-86.51485443
2504,Turtle Creek Golf Club,Turtle Creek,1279 Admiralty Blvd,Brevard,Rockledge,FL,US,http://www.turtlecreekgolfclub.com,28.29199791,-80.7288208
2420,Painted Desert Golf Club,Painted Desert,5555 Painted Mirage Rd,Clark,Las Vegas,NV,US,http://www.americangolf.com/lasvegas,36.2624588,-115.2608109
303790,Green Harbor Golf Club,Green Harbor,624 Webster St,Plymouth,Marshfield,MA,US,http://www.greenharborgolfclub.com,42.08417892,-70.69075775
1188,Tilden Park Golf Course,Tilden Park,Grizzly Peak & Shasta Road,Alameda,Berkeley,CA,US,http://www.americangolf.com,37.88795853,-122.2466888
10736,Hancock Golf Course,Hancock,811 E 41st St,Travis,Austin,TX,US,,30.29757881,-97.72401428
10765,Horizon Golf Club,Horizon,16000 Ashford St,El Paso,El Paso,TX,US,http://www.emeraldspringsgolfclub.com,31.69003296,-106.2117538
1204,World Tour Golf Links,Championship,2000 World Tour Blvd,Horry,Myrtle Beach,SC,US,http://www.worldtourmb.com,33.73503494,-78.91239929
66273,River Oaks Golf Course,River Oaks,9300 Riverside Dr,Salt Lake,Sandy,UT,US,http://www.sandy-city.net,40.57846832,-111.9173889
2490,TPC At Eagle Trace,Eagle Trace,1111 Eagle Trace Blvd,Broward,Coral Springs,FL,US,http://www.tpcateagletrace.com,26.24880409,-80.29246521
65272,Butter Brook  Golf Club,Butter Brook,157 Carlisle Rd,Middlesex,Westford,MA,US,http://www.butterbrookgc.com,42.5357933,-71.40128326
83303,The Mill Course,Mill Course,1515 W Sharon Rd,Hamilton,Cincinnati,OH,US,http://www.greatparks.org,39.27236557,-84.53842926
65423,The Preserve at Eisenhower Golf Course,The Preserve,1576 Generals Hwy,Anne Arundel,Crownsville,MD,US,http://www.eisenhowergolf.com,39.01649094,-76.5836792
65792,Cedarwood Country Club,Cedarwood,4100 Pineville Matthews Rd,Mecklenburg,Charlotte,NC,US,http://www.cedarwoodcc.com,35.09300995,-80.79825592
75315,Tallwood Country Club,Tallwood,91 North St,Tolland,Hebron,CT,US,http://www.ctgolfer.com/tallwoodcc,41.70423126,-72.44039154
66139,Smyrna Municipal Golf Course,Smyrna,101 Sam Ridley Pkwy E,Rutherford,Smyrna,TN,US,,35.99894714,-86.5165329
76424,Harbor Club,Harbor,1 Club Dr,Greene,Greensboro,GA,US,http://www.harborclub.com,33.47626877,-83.20147705
86446,Black Rock Creek Golf Course,Black Rock Creek,31 Ray Rd,Yakima,Sunnyside,WA,US,http://www.blackrockcreekgolfclub.com,46.29933167,-119.954628
77139,Heritage Oaks Golf Club,Legacy,3535 Dundee Rd,Cook,Northbrook,IL,US,http://www.sportsmansgolf.com,42.13490295,-87.86405182
2210,Paramus Golf Club,Paramus,314 Paramus Rd,Bergen,Paramus,NJ,US,,40.94908524,-74.09249115
17161,Houston National Golf Club,Houston National,16500 Houston National Blvd,Harris,Houston,TX,US,http://www.houstonnationalgolf.com,29.93488121,-95.66706848
2492,Chastain Park Golf Course,Chastain Park,216 W Wieuca Rd NW,Fulton,Atlanta,GA,US,http://www.americangolf.com,33.87187576,-84.39243317
75278,Southington Country Club,Southington,150 Savage Street,Hartford,Southington,CT,US,http://www.southingtoncountryclub.com,41.56601334,-72.87010956
64867,Grand Reserve Golf Club,Grand Reserve,235 Oak Branch blvd,Flagler,Bunnell,FL,US,www.capstonegolf.net,29.48244667,-81.25205994
66030,Meadow Wood Golf Course,Meadow Wood,24501 E Valleyway Ave,Spokane,Liberty Lake,WA,US,http://www.meadowwoodgolf.com,47.66267014,-117.078743
1573,Laguna Seca Golf Club,Laguna Seca,10520 York Rd,Monterey,Monterey,CA,US,http://www.lagunasecagolf.com,36.57275772,-121.788887
65082,Atlantic National Golf Course,Atlantic National,6400 Grand Lacuna Blvd,Palm Beach,Lake Worth,FL,US,,26.58405113,-80.17677307
84407,Gettysburg National Golf Club,Gettysburg National,4099 Bullfrog Rd,Adams,Fairfield,PA,US,http://www.carrollvalley.com,39.79942703,-77.3560257
1311,BlackHorse Golf Club,North,12205 Fry Rd,Harris,Cypress,TX,US,http://www.blackhorsegolfclub.com,29.95872688,-95.70782471
2458,Serrano Country Club,Serrano,5005 Serrano Pkwy,El Dorado,El Dorado Hills,CA,US,http://www.serranogolf.com,38.68318176,-121.0511093
82541,Oyster Bay Golf Course,Oyster Bay,1 S Woods Rd,Nassau,Woodbury,NY,US,,40.81890106,-73.48216248
735,Indian Hills Country Club,Indian Hills,5700 Club House Dr,Riverside,Riverside,CA,US,http://www.indianhillsgolf.com,33.98778152,-117.4565811
64667,Hamlet Wind Watch Golf Course,Hamlet Wind Watch,1715 Vanderbilt Motor Pkwy,Suffolk,Hauppauge,NY,US,http://www.hamletwindwatch.com,40.81630325,-73.17101288
1774,Granite Falls Golf Club,North,15949 W Clearview Blvd,Maricopa,Surprise,AZ,US,,33.65395737,-112.3945084
7518,Sunset Valley Golf Course,Sunset Valley,47 W Sunset Rd,Morris,Pompton Plains,NJ,US,http://www.morrisparks.net,40.96195984,-74.32859039
1563,Wigwam Golf & Country Club,Red,451 N Litchfield Rd,Maricopa,Litchfield Park,AZ,US,http://www.wigwamresort.com,33.50022507,-112.3654251
310856,Manitou Ridge Golf Course,Manitou Ridge,3200 McKnight Rd N,Ramsey,White Bear Lake,MN,US,http://www.manitouridge.com,45.03820801,-93.00310516
1576,Del Lago Golf Club,Del Lago,14155 E Via Rancho del Lago,Pima,Vail,AZ,US,http://www.dellagogolf.com,32.05761719,-110.6929855
333995,The Skyway Golf Course,Skyway,515 Duncan Avenue,,Jersey City,NJ,US,http://www.skywaygolfcourse.com,40.730793,-74.09243774
2497,Miami Beach Golf Club,Miami Beach,2301 Alton Rd,Miami-Dade,Miami Beach,FL,US,http://www.miamibeachgolfclub.com,25.80574417,-80.1368103
1464,Hidden Valley Golf Club,Hidden Valley,10 Clubhouse Dr,Riverside,Norco,CA,US,http://www.hiddenvalleygolf.com,33.91301346,-117.5201721
82244,Las Vegas Paiute Golf Resort,Snow Mountain,10325 Nu Wav Kaiv Blvd,Clark,Las Vegas,NV,US,http://www.lvpaiutegolf.com,36.35839081,-115.3187485
2368,Lake Hefner Golf Club,North,4491 S Lake Hefner Dr,Canadian/Cleveland/Pottawatomie,Oklahoma City,OK,US,,35.55661774,-97.59976196
65807,Shennecossett Golf Course,Shennecossett,93 Plant St,New London,Groton,CT,US,http://www.town.groton.ct.us,41.32813644,-72.06890106
1432,Palm Aire Country Club & Resort,Cypress,2600 N Palm Aire Dr,Broward,Pompano Beach,FL,US,http://www.palmairecountryclub.com,26.2171154,-80.18301392
1412,Wildhorse Golf Course,Wildhorse,2323 Rockwell Dr,Yolo,Davis,CA,US,http://www.wildhorsegolfclub.com,38.56674576,-121.7202682
13459,The Golf Club At Crystal Falls,Crystal Falls,3400 Crystal Falls Pkwy,Williamson,Leander,TX,US,http://www.crystalfallsgolf.com,30.53664398,-97.88038635
1602,Forty Niner Golf & Country Club,Forty Niner,12000 E Tanque Verde Rd,Pima,Tucson,AZ,US,http://www.fortyninercc.com,32.25009155,-110.7324142
2039,Native Oaks Golf Club,Native Oaks Golf Club,14616 Woods Valley Rd,San Diego,Valley Center,CA,US,http://www.woodsvalleygolfclub.com,33.21238327,-117.0272675
2121,Rackham Golf Course,Rackham,10100 W 10 Mile Rd,Oakland,Huntington Woods,MI,US,http://www.americangolf.com,42.47552872,-83.16798401
82262,Conestoga Golf Club,Conestoga,1300 Flat Top Mesa Drive   ,Clark,Mesquite,NV,US,,36.84017181,-114.1110916
2438,Angel Park Golf Club,Mountain,100 S Rampart Blvd,Clark,Las Vegas,NV,US,http://www.angelpark.com,36.17048264,-115.2897034
66651,Discovery Bay Country Club,Discovery Bay,1475 Clubhouse Dr,Contra Costa,Discovery Bay,CA,US,http://www.discoverybaycountryclub.com,37.89873505,-121.5940704
81216,The Club At Longleaf,Longleaf,10 Knoll Rd,Moore,Southern Pines,NC,US,http://www.longleafgolf.com,35.20697784,-79.42069244
2206,South Shore Golf Club,South Shore,200 Huguenot Ave,Richmond,Staten Island,NY,US,http://www.americangolf.com,40.55305481,-74.20754242
64916,Mountain Vista Golf Course,Santa Rosa,38180 del Webb Blvd,Riverside,Palm Desert,CA,US,http://www.mountainvistagolf.com,33.76893997,-116.2947083
64762,Links at Challedon Golf Course,Challedon,6166 Challedon Cir,Carroll,Mount Airy,MD,US,http://www.championshipgolfmanagement.com,39.40958023,-77.11398315
1848,Menifee Lakes Country Club,Lakes,29875 Menifee Lakes Dr,Riverside,Menifee,CA,US,http://www.menifee-lakes.com,33.69067383,-117.1585999
64644,Willis Case Golf Course,Willis Case,4999 Vrain St,Denver,Denver,CO,US,http://www.denvergov.org,39.78668594,-105.0500488
1700,Huntington Hills Golf & Country Club,Huntington Hills,2626 Duff Rd,Polk,Lakeland,FL,US,,28.13320351,-82.00224304
2545,Ardea Country Club,North,1055 E Lake Woodlands Pkwy,Pinellas,Oldsmar,FL,US,http://www.eastlakewoodlandscc.com,28.06060982,-82.69042969
77852,Players Club At Woodland Trails,Players Club,6610 W River Rd,Delaware,Yorktown,IN,US,http://www.theplayersclubgolf.com,40.18875504,-85.46469879
86391,Cedarcrest Golf Course,Cedarcrest,6810 84th St NE,Snohomish,Marysville,WA,US,http://www.ci.marysville.wa.us,48.06916809,-122.1379089
2561,Cottonwood Creek Golf Course,Cottonwood Creek,5201 Bagby Ave,McLennan,Waco,TX,US,http://www.waco-texas.com,31.50573349,-97.16654968
