timestamp,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
1727114734089,1.505986213684080,-5.294903755187990,-13.656001091003400,4.775511264801030,1.338043212890630,0.7597929835319520
1727114734099,2.5803380012512200,-4.761354446411130,-13.5090913772583,5.26499605178833,0.4888460636138920,1.3346405029296900
1727114734109,3.3669164180755600,-4.6629767417907700,-13.271381378173800,4.903202056884770,0.0981520414352417,1.955936074256900
1727114734119,4.30173397064209,-4.753604888916020,-12.606736183166500,4.780795574188230,0.2834175229072570,1.816112756729130
1727114734129,4.891075611114500,-4.810355186462400,-12.039033889770500,4.538771152496340,0.3593969941139220,1.072218656539920
1727114734139,5.235677719116210,-4.662978172302250,-11.222506523132300,3.964674234390260,0.24034667015075700,1.1389943361282300
1727114734149,5.452543258666990,-4.36784553527832,-10.306275367736800,3.894418954849240,0.4885677099227910,1.6264959573745700
1727114734159,5.5253214836120600,-4.069839954376220,-9.255119323730470,3.820178270339970,0.3625863790512090,2.070357322692870
1727114734169,6.071457386016850,-3.7195489406585700,-8.148186683654790,3.5269317626953100,-0.14358562231063800,2.1502881050109900
1727114734179,6.2559285163879400,-3.354167938232420,-7.021121501922610,3.406029224395750,-0.3736156225204470,1.7168335914611800
1727114734189,6.264817714691160,-2.920987129211430,-6.2741522789001500,3.2852327823638900,-0.24895954132080100,1.517491340637210
1727114734199,6.93340539932251,-2.4479219913482700,-5.539300918579100,2.94712233543396,0.018268465995788600,1.512493371963500
1727114734209,7.362937927246090,-1.908568263053890,-5.050943851470950,2.7984142303466800,0.35790687799453700,1.4224498271942100
1727114734219,7.461381435394290,-1.403419852256780,-4.638467788696290,2.768031597137450,0.4977325201034550,1.7603975534439100
1727114734229,7.532242774963380,-1.0653321743011500,-4.1999616622924800,2.7443203926086400,0.31698286533355700,1.9616423845291100
1727114734239,7.2726521492004400,-0.8397994041442870,-3.844010353088380,2.6182351112365700,0.23263415694236800,1.750470757484440
1727114734249,7.1447014808654800,-0.7032812237739560,-3.402233362197880,2.318962574005130,0.13854804635047900,1.5764552354812600
1727114734259,6.689515590667730,-0.6362699270248410,-2.956132650375370,1.9954220056533800,-0.002633601427078250,1.5158823728561400
1727114734269,6.322643756866460,-0.7089509963989260,-2.4307291507720900,1.790968894958500,-0.3032073974609380,1.5962108373642000
1727114734279,6.2735819816589400,-0.6456441879272460,-1.911264419555660,1.5523066520690900,-0.46098798513412500,1.4841477870941200
