Time,timestamp,club,max_speed,tempo,speed,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z
0.86,1727373992421,8i,11.192756461940000,4.2s : 11.4s,1.7492204827406900,1.2373875489187000,3.880439519882200,0.6620387434959410,-4.216944694519040,0.984229326248169,0.3789384365081790,0.6471678614616390,-1.1274088959184900,1.5307435694056600,1.5404024753143100,0.42865827679634100,0.9033036231994630,-0.017178133130073500
0.87,1727373992431,8i,11.192756461940000,4.2s : 11.4s,1.6982048446677300,1.2097493510750200,3.813946008682250,0.5838770866394040,-4.255749225616460,0.9927401542663570,0.3885456919670110,0.5718327760696410,-1.1664545878638500,1.4439915637301100,1.4384609914296600,0.390255331993103,0.9193615913391110,-0.04975318908691410
0.88,1727373992441,8i,11.192756461940000,4.2s : 11.4s,1.6616891523248200,1.201057272601560,3.847191333770750,0.5263850688934330,-4.288857936859130,0.9890865683555600,0.401233971118927,0.5506883263587950,-1.20171453541097,1.3384111690982800,1.3184957038541300,0.35106226801872300,0.9326589703559880,-0.0830826386809349
0.89,1727373992451,8i,11.192756461940000,4.2s : 11.4s,1.641136169521410,1.2302290815093600,3.976438283920290,0.4536525309085850,-4.359268665313720,0.9785685539245610,0.4514697790145870,0.5933314561843870,-1.2316719444156600,1.207779397394640,1.1740215879371000,0.3109820485115050,0.9430463314056400,-0.11812689155340200
0.9,1727373992461,8i,11.192756461940000,4.2s : 11.4s,1.641094620855560,1.3427744972762600,4.156857013702390,0.34128284454345700,-4.439323425292970,1.0146205425262500,0.565221905708313,0.6738788485527040,-1.254088629071190,1.0481562808651700,1.0012054008972300,0.2698642313480380,0.9502659440040590,-0.1554614156484600
0.91,1727373992471,8i,11.192756461940000,4.2s : 11.4s,1.649732818162430,1.473090839205740,4.209939956665040,0.23370978236198400,-4.454367160797120,1.1035594940185500,0.7045024633407590,0.6751513481140140,-1.2662245552529400,0.8636750045768490,0.8044749731774800,0.22798331081867200,0.9539754390716550,-0.1948198527097700
0.92,1727373992481,8i,11.192756461940000,4.2s : 11.4s,1.6197878564095300,1.492849235424810,3.829392194747930,0.05862610787153240,-4.486134052276610,1.2282289266586300,0.601676881313324,0.5983623266220090,-1.2683061259679900,0.6728276102105760,0.6029911112507870,0.1856503188610080,0.9545976519584660,-0.2329753041267400
0.93,1727373992491,8i,11.192756461940000,4.2s : 11.4s,1.559324193556910,1.4248082125042100,3.5858776569366500,-0.07481956481933590,-4.508011341094970,1.26027250289917,0.33429276943206800,0.5744910836219790,-1.2620826225419100,0.4889553392695790,0.41032311232533700,0.14271196722984300,0.9527251720428470,-0.2682318687438970
0.94,1727373992501,8i,11.192756461940000,4.2s : 11.4s,1.4848128576720300,1.3289635151652500,3.4656898975372300,-0.1685095727443700,-4.491832733154300,1.2218306064605700,0.27938324213028000,0.4418359398841860,-1.2472861622855100,0.31845885836874400,0.2322913895384210,0.09953457862138750,0.9481253623962400,-0.3019128143787380
0.95,1727373992511,8i,11.192756461940000,4.2s : 11.4s,1.4088915724658200,1.3092072145651500,3.2806591987609900,-0.24570874869823500,-4.444619655609130,1.2150808572769200,0.31166183948516800,0.37479186058044400,-1.2251930116596400,0.1680986116114850,0.07529967711283520,0.056678082793951000,0.9408712387084960,-0.33398979902267500
0.96,1727373992521,8i,11.192756461940000,4.2s : 11.4s,1.317935202957080,1.3222862705356500,2.90220308303833,-0.3278597891330720,-4.40260648727417,1.2289856672287000,0.22731012105941800,0.4317004978656770,-1.198776680351020,0.03918311546798050,-0.05921972201656800,0.014239341020584100,0.9315950870513920,-0.3632190227508550
0.97,1727373992531,8i,11.192756461940000,4.2s : 11.4s,1.1936294631744500,1.3197034297719500,2.315709114074710,-0.373128205537796,-4.381831169128420,1.216257929801940,0.10852909088134800,0.5005549192428590,-1.171965088125740,-0.07148184369175650,-0.17492391144984100,-0.027735743671655700,0.9215155243873600,-0.387349933385849
0.98,1727373992541,8i,11.192756461940000,4.2s : 11.4s,1.0639625754483100,1.2985992606572400,2.0180504322052,-0.5301607251167300,-4.321479797363280,1.1654142141342200,0.08212500810623170,0.5669437646865850,-1.1454641165727500,-0.1690476796133660,-0.2764780154040060,-0.06942127645015720,0.9109017252922060,-0.4067416191101070
0.99,1727373992551,8i,11.192756461940000,4.2s : 11.4s,0.9808142659271010,1.2509620023815600,2.0556678771972700,-0.5404264330863950,-4.300607204437260,1.1460434198379500,0.04596102237701420,0.49937760829925500,-1.116611885413010,-0.25508637860687100,-0.36545731873261200,-0.11070425063371700,0.8986191153526310,-0.4245331883430480
1,1727373992561,8i,11.192756461940000,4.2s : 11.4s,0.9424461949407600,1.164069789546450,2.15580153465271,-0.46379902958869900,-4.233130931854250,1.1012794971466100,0.1202782392501830,0.35745641589164700,-1.0840445534285300,-0.3285498895499560,-0.44228271467943100,-0.1509316861629490,0.8838568925857540,-0.4427376985549930
1.01,1727373992571,8i,11.192756461940000,4.2s : 11.4s,0.9011261191732470,1.0764157688814800,2.1538212299346900,-0.4934975206851960,-4.156048774719240,1.0085325241088900,0.10157835483551000,0.362235963344574,-1.0491886139491200,-0.39083349426493600,-0.5079415205178630,-0.18982240557670600,0.8670192360877990,-0.4607009291648870
1.02,1727373992581,8i,11.192756461940000,4.2s : 11.4s,0.9051329131804680,1.1141289168797300,2.3297438621521000,-0.4366307854652410,-4.106691837310790,1.0247246026992800,-0.06701183319091800,0.43212515115737900,-1.0120035772084400,-0.44347653427056600,-0.5637930389734490,-0.22748364508152000,0.8478957414627080,-0.47887808084487900
1.03,1727373992591,8i,11.192756461940000,4.2s : 11.4s,0.93526813500277,1.1352950190632900,2.4748098850250200,-0.38831332325935400,-4.0146918296814000,1.038142442703250,-0.0003638267517089840,0.4595159590244290,-0.9722205169246820,-0.48655799173035200,-0.610402931638269,-0.2634691298007970,0.8261389136314390,-0.49807482957840000
1.04,1727373992601,8i,11.192756461940000,4.2s : 11.4s,0.9657953470863540,1.0862208444191200,2.6485047340393100,-0.418213427066803,-3.910674571990970,1.0203388929367100,0.0625658631324768,0.36724621057510400,-0.9306056397331290,-0.5219190708218120,-0.6488272693458500,-0.2978048324584960,0.8019818663597110,-0.5178198218345640
1.05,1727373992611,8i,11.192756461940000,4.2s : 11.4s,0.9800749641874470,1.0728277592198000,2.6602680683136000,-0.4490802586078640,-3.8053581714630100,1.0290366411209100,-0.017142057418823200,0.3029012084007260,-0.8880446511666760,-0.551377664999374,-0.6806774125594800,-0.3305199146270750,0.7758395671844480,-0.5374286770820620
1.06,1727373992621,8i,11.192756461940000,4.2s : 11.4s,0.9630513239030600,1.0274440799951900,2.567324161529540,-0.4944000542163850,-3.6757662296295200,0.9982173442840580,-0.03476905822753910,0.24082064628601100,-0.8458416273687740,-0.5767488071973800,-0.7078631733220720,-0.36159032583236700,0.7485294342041020,-0.5558382272720340
1.07,1727373992631,8i,11.192756461940000,4.2s : 11.4s,0.9063060621339750,0.9470261161409660,2.384889841079710,-0.5442075729370120,-3.5607314109802200,0.9201240539550780,-0.13080757856369000,0.18198782205581700,-0.8052256136233390,-0.5998160941642610,-0.7319942215285740,-0.39116302132606500,0.7209870219230650,-0.5719870924949650
1.08,1727373992641,8i,11.192756461940000,4.2s : 11.4s,0.8312394615600590,0.906573573409679,2.071521759033200,-0.4887954592704770,-3.491602897644040,0.8676442503929140,-0.1921011209487920,0.17934954166412400,-0.7666180522914080,-0.6209719678479610,-0.7546444969935770,-0.41906651854515100,0.6937033534049990,-0.5857978463172910
1.09,1727373992651,8i,11.192756461940000,4.2s : 11.4s,0.7433982770016540,0.8950376145776940,1.7197346687316900,-0.5545936226844790,-3.4143686294555700,0.8327963948249820,-0.17276442050933800,0.2787381410598760,-0.7310308536663630,-0.6417281396054750,-0.7775715047443690,-0.44563528895378100,0.6676374673843380,-0.5963802933692930
1.1,1727373992661,8i,11.192756461940000,4.2s : 11.4s,0.6719908051953220,0.9552895145536150,1.6028530597686800,-0.6351755857467650,-3.3543882369995100,0.8343390822410580,-0.22601979970932000,0.4066588282585140,-0.6974288126157310,-0.6623331136043130,-0.7998815304862200,-0.4713631570339200,0.6422489881515500,-0.6044278740882870
1.11,1727373992671,8i,11.192756461940000,4.2s : 11.4s,0.6294700064600040,0.879960722406419,1.6822041273117100,-0.711259126663208,-3.287689685821530,0.8366698026657100,-0.10669314861297600,0.25086069107055700,-0.6639853570742320,-0.6819075149933450,-0.8203141958740420,-0.4963684380054470,0.6162603497505190,-0.6114258766174320
1.12,1727373992681,8i,11.192756461940000,4.2s : 11.4s,0.5794796402246010,0.8423264935641590,1.5947003364563000,-0.8030918836593630,-3.190797805786130,0.8217860460281370,-0.005800843238830570,0.1847916841506960,-0.6305850199104190,-0.70036214450483,-0.8383562773729750,-0.5205472111701970,0.5896173715591430,-0.6175613403320310
1.13,1727373992691,8i,11.192756461940000,4.2s : 11.4s,0.5282441285489670,0.8680601811026070,1.4592820405960100,-0.8273716568946840,-3.083353281021120,0.8179481625556950,-0.15151792764663700,0.24805563688278200,-0.5985672898183190,-0.7183686983767720,-0.855349631517606,-0.5437326431274410,0.5634594559669500,-0.6219874620437620
1.14,1727373992701,8i,11.192756461940000,4.2s : 11.4s,0.47801375048772600,0.8489818946973000,1.397223949432370,-0.8409860134124760,-2.9544522762298600,0.7648947834968570,-0.24237990379333500,0.27741342782974200,-0.5679583448782880,-0.7352509735322290,-0.871025080671376,-0.5654625296592710,0.5379120707511900,-0.6252221465110780
1.15,1727373992711,8i,11.192756461940000,4.2s : 11.4s,0.44247273888792800,0.7996329938910500,1.3692446947097800,-0.7978131771087650,-2.8625600337982200,0.731168270111084,-0.23409134149551400,0.22362273931503300,-0.5380617994139240,-0.750994986682186,-0.8853099262601870,-0.585950493812561,0.5124726295471190,-0.6277211308479310
1.16,1727373992721,8i,11.192756461940000,4.2s : 11.4s,0.4371397968601710,0.7748392010567110,1.49736750125885,-0.7807561755180360,-2.731480598449710,0.7121362090110780,-0.2286292016506200,0.20240181684494000,-0.5085014635556980,-0.7648047315174930,-0.8972775563194770,-0.6047907471656800,0.48686885833740200,-0.6302276253700260
1.17,1727373992731,8i,11.192756461940000,4.2s : 11.4s,0.45745507086613000,0.8033027779342830,1.607715129852300,-0.7243568301200870,-2.6647160053253200,0.7334295511245730,-0.274555504322052,0.1788734793663030,-0.4785917169581130,-0.777040119006581,-0.9070117102691720,-0.6223915219306950,0.4605295658111570,-0.6328834295272830
1.18,1727373992741,8i,11.192756461940000,4.2s : 11.4s,0.494791690662435,0.8095846693861680,1.7441272735595700,-0.609201967716217,-2.560331344604490,0.7225412130355840,-0.29259493947029100,0.21851712465286300,-0.4482315187890260,-0.787059131689603,-0.9145281521682370,-0.6383127570152280,0.433372437953949,-0.6361958384513860
1.19,1727373992751,8i,11.192756461940000,4.2s : 11.4s,0.5105122365710380,0.805536582782741,1.68820059299469,-0.5832862854003910,-2.414623260498050,0.6824035048484800,-0.2937319576740270,0.31134575605392500,-0.41836332845625300,-0.7953602230200760,-0.9201989280433000,-0.6525269746780400,0.4062654674053190,-0.6396538019180300
1.2,1727373992761,8i,11.192756461940000,4.2s : 11.4s,0.5135079726026040,0.8793744396384490,1.5573464632034300,-0.5799842476844790,-2.2643532752990700,0.7055637836456300,-0.39479130506515500,0.3458597660064700,-0.39033016029248700,-0.8032099568357850,-0.9253314015928300,-0.6654638648033140,0.38049376010894800,-0.6421700716018680
1.21,1727373992771,8i,11.192756461940000,4.2s : 11.4s,0.5113964355658900,0.9492550853999640,1.3790379762649500,-0.5594890713691710,-2.091322898864750,0.7556901574134830,-0.4362058937549590,0.37382084131240800,-0.3643982056908130,-0.8106582878485970,-0.9301041396689840,-0.6771532297134400,0.35638707876205400,-0.6437792181968690
1.22,1727373992781,8i,11.192756461940000,4.2s : 11.4s,0.5015672576248810,1.0088008689044200,1.2078359127044700,-0.5225408673286440,-1.8612552881240800,0.7718362212181090,-0.4526239037513730,0.46591806411743200,-0.3412100440280370,-0.8176307512288280,-0.9345776550591510,-0.687470555305481,0.334627628326416,-0.6445221304893490
1.23,1727373992791,8i,11.192756461940000,4.2s : 11.4s,0.48071822912046000,1.116772055881570,0.9503985643386840,-0.45974355936050400,-1.613436222076420,0.7815378904342650,-0.5593916177749630,0.568734884262085,-0.3211069222675900,-0.8238894826535340,-0.9387293496030140,-0.6962871551513670,0.31561708450317400,-0.6446473002433780
1.24,1727373992801,8i,11.192756461940000,4.2s : 11.4s,0.466296623233256,1.1922173539930700,0.8282287120819090,-0.4098241925239560,-1.3458635807037400,0.780282199382782,-0.6882199048995970,0.5821471214294430,-0.30433073665705900,-0.8294507096750410,-0.9424415284825610,-0.7036679983139040,0.2996547222137450,-0.6442503333091740
1.25,1727373992811,8i,11.192756461940000,4.2s : 11.4s,0.4737045252940110,1.2108284927776800,0.9331157803535460,-0.3416805565357210,-1.10419499874115,0.7549082636833190,-0.7596017122268680,0.5649994611740110,-0.28982620760287000,-0.833796394087412,-0.9443734804135210,-0.7096050977706910,0.2857856750488280,-0.6440398693084720
1.26,1727373992821,8i,11.192756461940000,4.2s : 11.4s,0.5043107158664290,1.2635326989913400,1.0270843505859400,-0.3238733112812040,-0.9243213534355160,0.7923484444618230,-0.7891772985458370,0.5881309509277340,-0.27581528094441500,-0.8370097237095640,-0.9438409364598250,-0.7145745754241940,0.27233150601387000,-0.6443747282028200
1.27,1727373992831,8i,11.192756461940000,4.2s : 11.4s,0.5467214021704400,1.388838102229400,1.0193308591842700,-0.2722146511077880,-0.6930385828018190,0.8720376491546630,-0.8795336484909060,0.6283646821975710,-0.262939301702403,-0.8393187996136860,-0.9415495439502670,-0.7186107039451600,0.2599199414253240,-0.6450119614601140
1.28,1727373992841,8i,11.192756461940000,4.2s : 11.4s,0.5793576526068840,1.5591817346821800,0.8947303295135500,-0.27597370743751500,-0.4014541506767270,0.9479982852935790,-0.9932425022125240,0.7387937903404240,-0.252414482921039,-0.8411453774909330,-0.9378729508189490,-0.7217868566513060,0.24974265694618200,-0.6454861164093020
1.29,1727373992851,8i,11.192756461940000,4.2s : 11.4s,0.6035511595974180,1.7299617953364400,0.7225672602653500,-0.19896255433559400,-0.05953144654631620,1.0163438320159900,-1.163549542427060,0.7784378528594970,-0.2452706522465250,-0.8424476128657860,-0.9332881940021420,-0.7239397764205930,0.2428188920021060,-0.6457167863845830
1.3,1727373992861,8i,11.192756461940000,4.2s : 11.4s,0.6326255170458490,1.8975170076588800,0.5357649326324460,-0.053032245486974700,0.32558003067970300,1.0745891332626300,-1.3169617652893100,0.8434694409370420,-0.24214201922978500,-0.8424060040115400,-0.9275845470866930,-0.7244763374328610,0.23978270590305300,-0.6462494730949400
1.31,1727373992871,8i,11.192756461940000,4.2s : 11.4s,0.6783389247649160,2.0039635782442500,0.41392695903778100,0.09823689609766010,0.7737908363342290,1.1369866132736200,-1.3739219903945900,0.9140403866767880,-0.24303720634555200,-0.8403960998270340,-0.9202046760402420,-0.7230157852172850,0.2406516820192340,-0.6475607752799990
1.32,1727373992881,8i,11.192756461940000,4.2s : 11.4s,0.743475881896848,2.1899396201215400,0.2900524139404300,0.31196171045303300,1.2743886709213300,1.2131470441818200,-1.5029094219207800,1.0321691036224400,-0.24831217120167800,-0.836038917070828,-0.910507636018646,-0.7192354798316960,0.2457682490348820,-0.6498448848724370
1.33,1727373992891,8i,11.192756461940000,4.2s : 11.4s,0.8544761082505280,2.4470204550801100,0.24754972755909000,0.5097994208335880,1.8608049154281600,1.3821983337402300,-1.6222134828567500,1.202439308166500,-0.2580796351909170,-0.8286053526811350,-0.8976173693547140,-0.7125817537307740,0.2552242577075960,-0.6535195708274840
1.34,1727373992901,8i,11.192756461940000,4.2s : 11.4s,1.0128089807548200,2.7755122195617000,0.13928744196891800,0.6352633237838750,2.4641330242157000,1.7036802768707300,-1.73989999294281,1.3317993879318200,-0.27262233173287800,-0.8184608523978200,-0.8808455948105660,-0.7031311392784120,0.2692578434944150,-0.6581084728240970
1.35,1727373992911,8i,11.192756461940000,4.2s : 11.4s,1.2252862370559100,3.2587909359803100,0.11025115102529500,0.6515283584594730,3.0688252449035600,2.173152446746830,-1.95679771900177,1.4380784034729000,-0.29191972217148100,-0.8061952749237010,-0.8602637816034320,-0.6911275386810300,0.28779125213623000,-0.6629623174667360
1.36,1727373992921,8i,11.192756461940000,4.2s : 11.4s,1.5061139417437600,3.837237313028660,0.23138611018657700,0.7907274961471560,3.755793333053590,2.713627338409420,-2.191997528076170,1.5986756086349500,-0.3151061857839740,-0.7912027172890270,-0.8339917106079420,-0.6761823296546940,0.3099174201488500,-0.6683776378631590
1.37,1727373992931,8i,11.192756461940000,4.2s : 11.4s,1.8168531352668800,4.379994590893840,0.16898424923420000,0.9005003571510320,4.520885944366460,3.281956672668460,-2.3551371097564700,1.6930570602417000,-0.34275054235378100,-0.772328118697907,-0.8015257340682750,-0.6572161316871640,0.3360789120197300,-0.6746243238449100
1.38,1727373992941,8i,11.192756461940000,4.2s : 11.4s,2.092623303126860,4.927314772996530,0.023836372420191800,1.0207628011703500,5.634644985198980,3.6899871826171900,-2.6175894737243700,1.9520888328552200,-0.3768257158817960,-0.7487096745601360,-0.7617479106508090,-0.6329348087310790,0.3679707646369930,-0.6811689734458920
1.39,1727373992951,8i,11.192756461940000,4.2s : 11.4s,2.3488682293918800,5.66976348569537,-0.18284794688224800,1.247527003288270,7.1611785888671900,4.071328163146970,-3.0250329971313500,2.5337088108062700,-0.4200094858919570,-0.7177131933016180,-0.710840690841697,-0.6005029678344730,0.407769113779068,-0.6878376603126530
1.4,1727373992961,8i,11.192756461940000,4.2s : 11.4s,2.6859333797766900,6.753793177723860,-0.3556588590145110,1.5867515802383400,8.826170921325680,4.715532302856450,-3.5326473712921100,3.3011937141418500,-0.47365255095965500,-0.675098850618996,-0.6448775134341000,-0.556169867515564,0.4561397433280950,-0.6947025060653690
1.41,1727373992971,8i,11.192756461940000,4.2s : 11.4s,3.236433086244120,7.971868547227100,-0.28334012627601600,2.3909120559692400,10.511310577392600,5.691162586212160,-4.050756931304930,3.8409276008606000,-0.5341923771132020,-0.6144010195162960,-0.5589848835306410,-0.49615558981895400,0.5091460943222050,-0.7032780051231380
1.42,1727373992981,8i,11.192756461940000,4.2s : 11.4s,3.975279597610960,9.043112687411470,-1.5524197816848800,3.8997488021850600,12.866771697998000,7.066951751708980,-4.103590488433840,3.8725476264953600,-0.6034703669436100,-0.5229257701258060,-0.4476775696819310,-0.41120558977127100,0.5675032734870910,-0.713337242603302
1.43,1727373992991,8i,11.192756461940000,4.2s : 11.4s,4.779340614898100,10.775830272986400,-5.199377059936520,5.123546600341800,15.19810962677000,9.209455490112310,-4.0601420402526900,3.849635601043700,-0.6953806581880590,-0.39197960238198600,-0.30687661434872900,-0.2933177053928380,0.6406777501106260,-0.7095751166343690
1.44,1727373993001,8i,11.192756461940000,4.2s : 11.4s,5.713429996922240,13.426323632360300,-8.735642433166500,5.515914440155030,17.398401260376000,12.130508422851600,-4.393455982208250,3.716783046722410,-0.811475887382931,-0.21280959453125400,-0.12319495073825200,-0.14540092647075700,0.7253040075302120,-0.6728987097740170
1.45,1727373993011,8i,11.192756461940000,4.2s : 11.4s,6.743290980567180,15.423816782697800,-10.720036506652800,5.865810394287110,19.516124725341800,14.764229774475100,-3.206016778945920,3.1037235260009800,-0.9245211247335070,0.05527513968790030,0.1520371435029520,0.033270686864852900,0.7983324527740480,-0.6012973785400390
1.46,1727373993021,8i,11.192756461940000,4.2s : 11.4s,7.7601136130321500,18.13729995472310,-11.38192081451420,3.389301061630250,19.672588348388700,17.830644607543900,0.9838932156562810,3.17202091217041,-0.9871082137773150,0.4122392972353180,0.5292938337822730,0.22080697119236000,0.8344358205795290,-0.5049369931221010
1.47,1727373993031,8i,11.192756461940000,4.2s : 11.4s,8.65626640454856,22.768976216123200,-12.54534912109380,1.093994140625,19.53074836730960,21.34330940246580,6.797954082489010,4.083777904510500,-0.9753814083798230,0.7809628845822280,0.9438572246184370,0.39481961727142300,0.8279158473014830,-0.3983375132083890
1.48,1727373993041,8i,11.192756461940000,4.2s : 11.4s,8.6635853170308,25.76418526394880,-14.059161186218300,-1.7752822637558000,19.34128761291500,21.963502883911100,12.75101375579830,4.336984157562260,-0.9011662921945090,1.0821751190970800,1.3126641222929100,0.5480627417564390,0.7840513586997990,-0.2913602292537690
1.49,1727373993051,8i,11.192756461940000,4.2s : 11.4s,7.339148699069380,27.33626839659880,-16.660425186157200,-5.331697940826420,17.677978515625,20.087099075317400,17.757869720459000,5.332736968994140,-0.7933991333052790,1.2886333927696700,1.6262325776609500,0.673689067363739,0.7127416133880620,-0.19530081748962400
1.5,1727373993061,8i,11.192756461940000,4.2s : 11.4s,4.935037510991640,28.33001801285680,-20.517194747924800,-9.331871032714840,15.65881633758550,17.494728088378900,21.078384399414100,7.22676420211792,-0.6744874242981640,1.4116387543097100,1.9191958587486800,0.771155834197998,0.6244970560073850,-0.12378223985433600
1.51,1727373993071,8i,11.192756461940000,4.2s : 11.4s,1.7797827364901200,27.889921126848600,-25.507566452026400,-11.70608901977540,16.09202003479000,13.178227424621600,23.004186630249000,8.659643173217770,-0.544832153899073,1.4782896632834000,2.2212797519742800,0.8515576720237730,0.5182745456695560,-0.07900023460388180
1.52,1727373993081,8i,11.192756461940000,4.2s : 11.4s,2.4465701392640800,26.775740805588,-30.379924774169900,-8.354697227478030,16.43602752685550,7.569214820861820,22.929601669311500,11.570680618286100,-0.4015023185200120,1.5214904799544600,2.5471668332610200,0.9193562865257260,0.39080163836479200,-0.04536640644073490
1.53,1727373993091,8i,11.192756461940000,4.2s : 11.4s,6.121093445570920,24.190550182331600,-34.59674072265630,-10.282599449157700,13.014178276062000,2.1024255752563500,19.9851131439209,13.466914176940900,-0.26207826033204200,1.5458221443046700,2.8962550436340500,0.965552568435669,0.259088397026062,-0.024118900299072300
1.54,1727373993101,8i,11.192756461940000,4.2s : 11.4s,9.732510133598620,19.69104428429770,-41.80389404296880,-5.9102020263671900,4.4041948318481400,-2.7415030002594000,14.61531925201420,12.90789794921880,-0.17557466838573600,1.5411619079415100,-2.984846467043490,0.9841940999031070,0.17467400431633000,-0.02917456068098550
1.55,1727373993111,8i,11.192756461940000,4.2s : 11.4s,9.984676494313250,15.025662739434800,-10.752859115600600,-12.305009841918900,-8.285408020019530,-7.320996284484860,8.551871299743650,9.951836585998540,-0.2189624607599440,1.471140457152560,-2.7062944829120200,0.9712803363800050,0.21721696853637700,-0.09711549431085590
1.56,1727373993121,8i,11.192756461940000,4.2s : 11.4s,11.192756461940000,8.372209148689300,-26.212383270263700,-10.001949310302700,0.369459867477417,-4.444387912750240,4.486217975616460,-5.496830940246580,-0.27148391967309800,1.3930898501190300,-2.5744152786914900,0.9482025504112240,0.2681612968444820,-0.17029815912246700
1.57,1727373993131,8i,11.192756461940000,4.2s : 11.4s,7.602912848985430,10.979485020564400,-14.426458358764600,-7.4840264320373500,-7.420805931091310,5.519539833068850,1.167206883430480,9.419203758239750,-0.33121706359687500,1.345479491463140,-2.3782424380152800,0.9217444658279420,0.32519418001174900,-0.2112719714641570
1.58,1727373993141,8i,11.192756461940000,4.2s : 11.4s,5.95287023377548,6.032350748094090,-14.302446365356400,-3.9845752716064500,-8.430740356445310,2.227879047393800,3.350900173187260,4.494138240814210,-0.44575934796249400,1.3544603092106200,-2.2187025303854300,0.8812517523765560,0.4311431646347050,-0.1936774104833600
1.59,1727373993151,8i,11.192756461940000,4.2s : 11.4s,5.899207818864750,10.179772849631500,-9.708343505859380,-9.42200756072998,-10.267909049987800,-1.399712085723880,8.386178016662600,5.598267555236820,-0.5523035082468250,1.3185591676247100,-2.137544658710410,0.8243796825408940,0.5246496200561520,-0.2124643325805660
1.6,1727373993161,8i,11.192756461940000,4.2s : 11.4s,5.207799437658680,7.211108100767350,-2.090522527694700,-10.889147758483900,-12.229155540466300,0.2821989059448240,6.69984245300293,-2.6518964767456100,-0.688794333737994,1.2381320263082600,-2.097526138278510,0.7296878099441530,0.6356068253517150,-0.25211042165756200
1.61,1727373993171,8i,11.192756461940000,4.2s : 11.4s,4.39938079069815,6.402263329069220,-7.736719608306890,-7.308660507202150,-9.830907821655270,3.0061862468719500,1.3946328163147000,-5.477848052978520,-0.803152105667753,1.1491309029365800,-2.09138621012918,0.6336149573326110,0.7195486426353460,-0.2842216491699220
1.62,1727373993181,8i,11.192756461940000,4.2s : 11.4s,1.8718544293551400,10.426177531682500,-1.8606783151626600,-7.23570442199707,-10.700098991394000,8.106009483337400,-6.210083484649660,-2.105386257171630,-0.9176226495180710,1.0739587942571400,-2.0963275499616300,0.5342342853546140,0.7941591143608090,-0.2896635830402370
1.63,1727373993191,8i,11.192756461940000,4.2s : 11.4s,1.1480651396191500,5.955853265918920,-0.8027693629264830,-7.128324031829830,-11.235595703125,5.418664455413820,-2.3133370876312300,0.8710540533065800,-1.015153670623890,0.9306661491950270,-2.1826844131058200,0.4230562448501590,0.8495616316795350,-0.3150695264339450
1.64,1727373993201,8i,11.192756461940000,4.2s : 11.4s,1.3827888934685200,3.5414831998015800,-0.6671015620231630,-7.357829570770260,-11.47114372253420,2.6668601036071800,-2.3278913497924800,0.1043182909488680,-1.1058371518091200,0.7307490400061990,-2.329394649208650,0.29926541447639500,0.8938398957252500,-0.33390194177627600
1.65,1727373993211,8i,11.192756461940000,4.2s : 11.4s,1.2496893396831700,5.999733098338140,1.5115071535110500,-8.61987018585205,-10.996813774108900,3.939713954925540,-4.162930011749270,1.7735458612442000,-1.1702928465142700,0.4270017964733350,-2.57760850883482,0.16146717965602900,0.9208648204803470,-0.3548751473426820
1.66,1727373993221,8i,11.192756461940000,4.2s : 11.4s,1.2355567459555200,4.689256246669910,3.5538835525512700,-9.886062622070310,-10.980216979980500,4.069797992706300,-2.1738967895507800,0.8366846442222600,-1.1731872690046200,0.044888867678052400,-2.8921314218389300,0.017375806346535700,0.9219894409179690,-0.38682493567466700
1.67,1727373993231,8i,11.192756461940000,4.2s : 11.4s,1.3958407218936400,3.915619218577460,4.275052070617680,-10.838175773620600,-10.3832368850708,3.6620988845825200,-1.367687702178960,-0.22480207681655900,-1.1201684807748200,-0.28935609621486400,3.1386755683353700,-0.12427232414484000,0.9001738429069520,-0.41742509603500400
1.68,1727373993241,8i,11.192756461940000,4.2s : 11.4s,1.4871381982122100,3.952651028632680,4.628074645996090,-10.993691444397000,-9.587315559387210,3.676767110824590,-1.4452283382415800,0.12707799673080400,-1.0400593563159600,-0.5366479544747050,2.9832669625473400,-0.2587830722332000,0.8624342679977420,-0.43501561880111700
1.69,1727373993251,8i,11.192756461940000,4.2s : 11.4s,1.4611389693916300,3.3485565169119500,5.10288143157959,-10.216914176940900,-9.113637924194340,3.300290822982790,-0.4114835262298580,0.3893488645553590,-0.9461278788408180,-0.7156495775352790,2.8969781075384900,-0.38371047377586400,0.8111570477485660,-0.4413508176803590
1.7,1727373993261,8i,11.192756461940000,4.2s : 11.4s,1.2289623546700000,3.6127011975458,5.486583232879640,-9.246644020080570,-8.943044662475590,3.519969940185550,0.5515487790107730,0.597675085067749,-0.8458204002770980,-0.8468517898035180,2.8538022970490000,-0.4968068599700930,0.7485153675079350,-0.4392125606536870
1.71,1727373993271,8i,11.192756461940000,4.2s : 11.4s,0.8917401890893570,4.425799704589130,6.863739490509030,-8.642971992492680,-8.800262451171880,4.189619541168210,1.1323025226593000,0.867572546005249,-0.7376529807437480,-0.9447509251623510,2.8422450262131800,-0.5996995568275450,0.6725528836250310,-0.4336279034614560
